,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1553,"This is peak Huddlestone. Bearly moving pinging it around, running the game. Still love him.",FALSE,5,NA,1/26/2017 21:04,FALSE,NA,8.24725E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JamesYahooSport,0,FALSE,FALSE,NA,NA
1554,"@colinwright1959 there was one game in particular against Newcastle where he he was pinging 60yrd backspin passes with both feet, it was <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A",FALSE,0,colinwright1959,1/26/2017 20:59,FALSE,8.24722E+17,8.24724E+17,1042019354,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JME_Watts84,0,FALSE,FALSE,NA,NA
1555,@HannahWard10 pinging hell fire https://t.co/sbwOFxfdgH,FALSE,0,HannahWard10,1/26/2017 20:34,FALSE,NA,8.24717E+17,312206935,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rhino_03,0,FALSE,FALSE,NA,NA
1556,@twisted__tales haha pinging as if we never talked ? <ed><U+00A0><U+00BD><ed><U+00B8><U+0084>,FALSE,1,twisted__tales,1/26/2017 20:33,FALSE,8.24716E+17,8.24717E+17,115904537,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",trishul108,0,FALSE,FALSE,NA,NA
1557,"Cursed Hollow. Tracer kept pinging boss, tries to duo it with Sylv. Doesn't work out. Me and Chromie cap bot giants. Tracer complains.",FALSE,0,NA,1/26/2017 20:28,FALSE,NA,8.24716E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LarielFla,0,FALSE,FALSE,NA,NA
1558,"RT @jakebe: Someone I used to know has been pinging me on Facebook, hoping to talk with me after voting for Trump. He insists he's still th…",FALSE,0,NA,1/26/2017 20:28,FALSE,NA,8.24716E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",f0xhole,4,TRUE,FALSE,NA,NA
1559,"@sterling_a Hi Sterling, Jake w/ @verge here. Can't find Aurora contact so pinging here: wondering if you have a statement on Tesla lawsuit?",FALSE,0,sterling_a,1/26/2017 20:28,FALSE,NA,8.24716E+17,26285282,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jake_k,0,FALSE,FALSE,NA,NA
1560,@leahhkirkk oh my god I feel your pain <ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7> worst thing ever pinging nails off,FALSE,0,leahhkirkk,1/26/2017 20:28,FALSE,8.24715E+17,8.24716E+17,291865856,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChloeWilsson,0,FALSE,FALSE,NA,NA
1561,"RT @jakebe: Someone I used to know has been pinging me on Facebook, hoping to talk with me after voting for Trump. He insists he's still th…",FALSE,0,NA,1/26/2017 20:27,FALSE,NA,8.24715E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",krinndnz,4,TRUE,FALSE,NA,NA
1562,"@chris_urmson Hi Chris, Jake with @verge here. Can't find Aurora contact so pinging here: wondering if you have a statement on Tesla lawsuit",FALSE,0,chris_urmson,1/26/2017 20:26,FALSE,NA,8.24715E+17,3191655524,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jake_k,0,FALSE,FALSE,NA,NA
1563,Pinging IP addresses. Looking to remotely execute vulnerability by using semicolon in BASH to enable the server to execute code passed to it,FALSE,0,NA,1/26/2017 20:25,FALSE,NA,8.24715E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",comsoltx,0,FALSE,FALSE,NA,NA
1564,@tedder42 This is an old dev server URL. Not a hack. More likely a mistake. Thanks for pinging us. We’re working on it right now. ^rs,FALSE,0,tedder42,1/26/2017 20:22,FALSE,8.24709E+17,8.24714E+17,14667502,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",followupthen,0,FALSE,FALSE,NA,NA
1565,@LoLjotaC Pinging is still a viable means of communication for winning matches. But ping spamming should be reported after the game,FALSE,1,LoLjotaC,1/26/2017 20:01,FALSE,8.24395E+17,8.24709E+17,7.83736E+17,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",RiotSupport,0,FALSE,FALSE,NA,NA
1566,"Automate Your WordPress Pinging https://t.co/LmpiexNYZG
 #wordpress",FALSE,0,NA,1/26/2017 19:28,FALSE,NA,8.247E+17,NA,"<a href=""http://winthecustomer.com/"" rel=""nofollow"">Win the Customer</a>",WPSiteHelp,0,FALSE,FALSE,NA,NA
1567,"Did you just hear that? That was my Jealousy-o-meter, pinging off the charts. https://t.co/hJQcJ02nix",FALSE,0,NA,1/26/2017 19:25,FALSE,NA,8.247E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SMSweeneyAuthor,0,FALSE,FALSE,NA,NA
1568,The same with booking late meetings and expecting them to be there or pinging them late at night.,FALSE,5,amosie,1/26/2017 19:13,FALSE,8.24696E+17,8.24697E+17,28809139,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",amosie,0,FALSE,FALSE,NA,NA
1569,"@KJennings Hi Kevin, hoping to ask you a question for a Mother Jones story. Would you mind pinging? smencimer@motherjones.com. thx!",FALSE,0,KJennings,1/26/2017 19:07,FALSE,NA,8.24695E+17,1390071944,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",smencimer,0,FALSE,FALSE,NA,NA
1570,"@AltNatParkSer Loving your work, but any chance of fewer tweets / more impact; phone is pinging like an idiot, inbox besieged.",FALSE,0,NotAltWorld,1/26/2017 18:49,FALSE,NA,8.24691E+17,3240143771,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ScottMorein,0,FALSE,FALSE,NA,NA
1571,"@francesca_dunn hey there. tried sending you e-mail abt the new @mantisfromdamud  album, but your e-mail is pinging back. DM me?",FALSE,0,francesca_dunn,1/26/2017 18:46,FALSE,NA,8.2469E+17,41894652,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bobcluness,0,FALSE,FALSE,NA,NA
1572,"RT @jakebe: Someone I used to know has been pinging me on Facebook, hoping to talk with me after voting for Trump. He insists he's still th…",FALSE,0,NA,1/26/2017 18:41,FALSE,NA,8.24689E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dannystem79,4,TRUE,FALSE,NA,NA
1573,RT @LouisBatess: Dead when someone only wants to talk to you when their group chat ain't pinging or they ain't got some next link pinging t…,FALSE,0,NA,1/26/2017 18:35,FALSE,NA,8.24687E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Davee_Sellars,2,TRUE,FALSE,NA,NA
1574,RT @LouisBatess: Dead when someone only wants to talk to you when their group chat ain't pinging or they ain't got some next link pinging t…,FALSE,0,NA,1/26/2017 18:33,FALSE,NA,8.24687E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",actrexx98,2,TRUE,FALSE,NA,NA
1575,Dead when someone only wants to talk to you when their group chat ain't pinging or they ain't got some next link pinging them<ed><U+00A0><U+00BD><ed><U+00B8><U+00B4><ed><U+00A0><U+00BD><ed><U+00B8><U+00B4><ed><U+00A0><U+00BD><ed><U+00B8><U+00B4>,FALSE,1,NA,1/26/2017 18:33,FALSE,NA,8.24687E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LouisBatess,2,FALSE,FALSE,NA,NA
1576,"RT @jakebe: Someone I used to know has been pinging me on Facebook, hoping to talk with me after voting for Trump. He insists he's still th…",FALSE,0,NA,1/26/2017 18:29,FALSE,NA,8.24686E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nathmatician,4,TRUE,FALSE,NA,NA
1577,@DivvyOrigi Haha okay but origi was irrelevant yesterday. Henderson was pinging long balls like he was kroos and made decent tackles.,FALSE,0,DivvyOrigi,1/26/2017 18:08,FALSE,8.2468E+17,8.2468E+17,7.33067E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SakhosPasses,0,FALSE,FALSE,NA,NA
1578,RT @kaileyleg: @kaileyleg hes probably got like 4 active groupchats and his phone is always on silent so Discord isn't pinging every five s…,FALSE,0,NA,1/26/2017 18:04,FALSE,NA,8.24679E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",goldenkenma,1,TRUE,FALSE,NA,NA
1579,@kaileyleg hes probably got like 4 active groupchats and his phone is always on silent so Discord isn't pinging every five seconds,FALSE,3,kaileyleg,1/26/2017 18:01,FALSE,8.24679E+17,8.24679E+17,547395465,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kaileyleg,1,FALSE,FALSE,NA,NA
1580,@ConorHourihane @AVFCOfficial welcome to #AVFC can't wait to see u and @lansburyhenri pinging them free kicks in,FALSE,0,ConorHourihane,1/26/2017 18:01,FALSE,8.24646E+17,8.24679E+17,300922481,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lee_1874,0,FALSE,FALSE,NA,NA
1581,"Someone I used to know has been pinging me on Facebook, hoping to talk with me after voting for Trump. He insists he's still the same guy.",FALSE,16,NA,1/26/2017 17:46,FALSE,NA,8.24675E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",jakebe,4,FALSE,FALSE,NA,NA
1582,RT @INDlGOPUFF: boy in my year took a pill and he's sat in my class pinging off his nut looool jokes how classy xxx,FALSE,0,NA,1/26/2017 17:37,FALSE,NA,8.24673E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HarrisonLee_1,5,TRUE,FALSE,NA,NA
1583,"@FenrisLaufeyson My last rank match in VG. If he'd spent as much time focusing on farming or playing safe as he did pinging, we may have won",FALSE,1,FenfenCasts,1/26/2017 17:36,FALSE,8.24672E+17,8.24672E+17,3325581747,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TastyBaconLive,0,FALSE,FALSE,NA,NA
1584,Politely pinging @fgilardi @grssnbchr @BrunoWueest @tmwdr @yrochat @GrandjeanMartin,FALSE,0,rastrau,1/26/2017 17:22,FALSE,8.24668E+17,8.24669E+17,385013701,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rastrau,0,FALSE,FALSE,NA,NA
1585,RT @TeddyFCUM: Mainz gonna be pinging in freekicks aots on the weekend... https://t.co/udpIJoLlr6,FALSE,0,NA,1/26/2017 17:21,FALSE,NA,8.24669E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",crompton_ian,1,TRUE,FALSE,NA,NA
1586,@caseyjohnellis in no hurry. Just pinging. Thanks,FALSE,0,caseyjohnellis,1/26/2017 17:15,FALSE,8.24666E+17,8.24667E+17,53837402,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",soaj1664ashar,0,FALSE,FALSE,NA,NA
1587,@Jennya99 Hi Jenny! Thanks for reaching out. No known problem :/ Mind pinging our support crew? https://t.co/MBJagze4UP ^@JackieMJensen,FALSE,0,Jennya99,1/26/2017 16:39,FALSE,8.24635E+17,8.24658E+17,56749465,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",piktochart,0,FALSE,FALSE,NA,NA
1588,RT @cooliocoley: Why the fuck is lovren pinging 40 yarders,FALSE,0,NA,1/26/2017 16:28,FALSE,NA,8.24655E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coleyboi777,1,TRUE,FALSE,NA,NA
1589,"@markcritch This is clearly the modern version of a Number Station, pinging his FSB handlers: https://t.co/16dgT6GalA",FALSE,0,markcritch,1/26/2017 16:16,FALSE,8.24625E+17,8.24652E+17,24618825,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",skeapspeaks,0,FALSE,FALSE,NA,NA
1590,RT @beckhart_: I wonder if in the future I'll see a bunch of pinging kids coming home from a rave on the train whilst on my way to work in…,FALSE,0,NA,1/26/2017 16:11,FALSE,NA,8.24651E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ryjsr,2,TRUE,FALSE,NA,NA
1591,Sooo this morning when I want mf to message no one wanted to be up early but when I sleep phone pinging,FALSE,0,NA,1/26/2017 16:11,FALSE,NA,8.24651E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ShitMoDo,0,FALSE,FALSE,NA,NA
1592,@ellandread I did the same once pinging it over a wall on a stag do in Portugal!!!,FALSE,1,ellandread,1/26/2017 16:02,FALSE,8.24648E+17,8.24649E+17,2757205995,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Simongreen19,0,FALSE,FALSE,NA,NA
1593,"David Baddiel retweeted a gag I made about Trump's wall, and my notifications have kept pinging away all day :)",FALSE,0,NA,1/26/2017 15:50,FALSE,NA,8.24646E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pjgallantry,0,FALSE,FALSE,NA,NA
1594,@pandorabots well shoot - 60 seconds after pinging you my app is approved - sorry I nagged :) (unless the nag helped ;),FALSE,0,pandorabots,1/26/2017 15:49,FALSE,NA,8.24645E+17,83799372,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",raymondcamden,0,FALSE,FALSE,NA,NA
1595,"what is this @vainglory 
he kept pinging me from the start and went trolling 
i was 1 more win till poa good srsly… https://t.co/neQOoxQ5eN",FALSE,0,NA,1/26/2017 15:42,TRUE,NA,8.24644E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",CaptainKenji17,0,FALSE,FALSE,NA,NA
1596,Gonna start pinging out DL links to our guestmixes each week here... https://t.co/X6IbRGuGaL <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/zW3WbAILI5,FALSE,0,NA,1/26/2017 15:32,FALSE,NA,8.24641E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SlothBoogie,0,FALSE,FALSE,NA,NA
1597,"@Nocapesnicole Oh, thank you for pinging me! I like hearing from you.",FALSE,0,yayfrens,1/26/2017 15:25,FALSE,8.24639E+17,8.24639E+17,2999987369,"<a href=""http://www.sibylmoon.com/"" rel=""nofollow"">YayFrens</a>",yayfrens,0,FALSE,FALSE,NA,NA
1598,"@JnBrymn I think it is pretty much set, but pinging @pbakaus. Are you planning to be there anyway?",FALSE,0,JnBrymn,1/26/2017 14:53,FALSE,8.24631E+17,8.24631E+17,28881634,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cramforce,0,FALSE,FALSE,NA,NA
1599,"@ConorHourihane Welcome to #avfc Conor, looking forward to you pinging one top bins against the blues (no pressure) great to have u on board",FALSE,1,ConorHourihane,1/26/2017 14:52,FALSE,NA,8.24631E+17,300922481,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",adrianford1964,0,FALSE,FALSE,NA,NA
1600,"i was still trying to figure out how internet dating works, minus traumatising me coz some random is continuously pinging me with his penis",FALSE,0,NA,1/26/2017 13:51,FALSE,NA,8.24616E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mbali_vilakazi,0,FALSE,FALSE,NA,NA
1601,@vainglory this guy's clearly not good and he kept pinging me with the question mark plus he never have intentions to win he just try to 1v3,FALSE,0,vainglory,1/26/2017 13:36,FALSE,8.24264E+17,8.24612E+17,2374941337,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",WaifuNashi,0,FALSE,FALSE,NA,NA
1602,@UNDResearch @NotreDame @NDscience @NDPhysics @UCCResearch @AAVSO @pgarnavi @ULgReflexions @osuresearch was it pinging #MH370? @FBI @Boeing,FALSE,0,UNDResearch,1/26/2017 13:13,FALSE,8.21357E+17,8.24606E+17,2693267988,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CarmaxFraud,0,FALSE,FALSE,NA,NA
1603,RT @southofkinross: Phone pinging away ... Got sent 17 pic texts .... guess my face in the paper this week for my new group opening then <ed><U+00A0><U+00BD><ed><U+00B9><U+0088>,FALSE,0,NA,1/26/2017 13:12,FALSE,NA,8.24606E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HowieMac77,1,TRUE,FALSE,NA,NA
1604,This guy set off my gaydar. It's pinging hard. Misogynist closet case. https://t.co/QM5JsOnxCO,FALSE,0,NA,1/26/2017 12:50,FALSE,NA,8.246E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EWCourtney,0,FALSE,FALSE,NA,NA
1605,Phone pinging away ... Got sent 17 pic texts .... guess my face in the paper this week for my new group opening then <ed><U+00A0><U+00BD><ed><U+00B9><U+0088>,FALSE,6,NA,1/26/2017 12:49,FALSE,NA,8.246E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",southofkinross,1,FALSE,FALSE,NA,NA
1606,@2010LeeHurst does a LeBell lock qualify as torture?Or repeatedly pinging small scrunched up pieces of paper at him whilst mocking his name?,FALSE,0,2010LeeHurst,1/26/2017 12:37,FALSE,8.2454E+17,8.24597E+17,141269460,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",31Pll,0,FALSE,FALSE,NA,NA
1607,Hy isn't the Investigation into Russian tampering even pinging Reporters who ask questions of Trump regime?,FALSE,1,NA,1/26/2017 12:17,FALSE,NA,8.24592E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",catawu,0,FALSE,FALSE,NA,NA
1608,@rafi17 he thinks that needlessly pinging the ball at the stumps when there's no chance of a run out is good fielding. nass said otherwise,FALSE,0,rafi17,1/26/2017 11:49,FALSE,8.24577E+17,8.24585E+17,135847211,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",joshhealey04,0,FALSE,FALSE,NA,NA
1609,@mint how secure is it linking my financial accounts in this app? Pinging @WeAreFarmers @BankofAmerica,FALSE,0,mint,1/26/2017 11:47,FALSE,NA,8.24584E+17,13796572,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",asnip8,0,FALSE,FALSE,NA,NA
1610,@RoseBeautyFiles this is not negativ at all <ed><U+00A0><U+00BE><ed><U+00B4><U+0097> just wondering why pinging all the WordPress community for your beauty site ? <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>,FALSE,0,RoseBeautyFiles,1/26/2017 11:36,FALSE,8.24562E+17,8.24582E+17,3235837810,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MaximeCulea,0,FALSE,FALSE,NA,NA
1611,"@AwesomeGamer3 @petebradley 2 attacks a turn, good health, reliable way of pinging wounds on enemy units. Reckon he's quite good",FALSE,0,AwesomeGamer3,1/26/2017 11:23,FALSE,8.24578E+17,8.24578E+17,478543549,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thecountmoore,0,FALSE,FALSE,NA,NA
1612,Mainz gonna be pinging in freekicks aots on the weekend... https://t.co/udpIJoLlr6,FALSE,1,NA,1/26/2017 11:16,FALSE,NA,8.24577E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TeddyFCUM,1,FALSE,FALSE,NA,NA
1613,No more energy drinks after 10pm <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3> a nigga here pinging <ed><U+00A0><U+00BD><ed><U+00B1><U+00BD>,FALSE,0,NA,1/26/2017 10:48,FALSE,NA,8.2457E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TriangleClouds,0,FALSE,FALSE,NA,NA
1614,"RT @SquawkaNews: Thierry Henry: ""The only disappointing thing was that he wasn’t good for my fitness because he kept pinging the ball strai…",FALSE,0,NA,1/26/2017 10:48,FALSE,NA,8.2457E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FesiStefan,17,TRUE,FALSE,NA,NA
1615,"RT @SquawkaNews: Thierry Henry: ""The only disappointing thing was that he wasn’t good for my fitness because he kept pinging the ball strai…",FALSE,0,NA,1/26/2017 10:40,FALSE,NA,8.24568E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jacker__13,17,TRUE,FALSE,NA,NA
1616,#throwbackthursday Hatcam footage courtesy of Dave Cameron Photography of Molly pinging round the Intermediate at... https://t.co/8Uf4M0Y9zV,FALSE,1,NA,1/26/2017 10:22,FALSE,NA,8.24563E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",laurakswinnie,0,FALSE,FALSE,NA,NA
1617,"computer and isn't conflicting with any hardware in the computer.
Check if the network card is capable of pinging or seeing itself by using-",FALSE,0,strwbrryqueen__,1/26/2017 9:53,FALSE,8.24556E+17,8.24556E+17,3303389328,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",strwbrryqueen__,0,FALSE,FALSE,NA,NA
